Date,RELIANCE.NS,HDFCBANK.NS,INFY.NS,TCS.NS,ICICIBANK.NS,HINDUNILVR.NS,SBIN.NS,BAJFINANCE.NS,BHARTIARTL.NS,ITC.NS,KOTAKBANK.NS,LT.NS,HCLTECH.NS,MARUTI.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS,NESTLEIND.NS,TECHM.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJFINSV.NS,HDFCLIFE.NS,TATAMOTORS.NS,POWERGRID.NS,COALINDIA.NS,ONGC.NS,ADANIPORTS.NS,GRASIM.NS,NTPC.NS,JSWSTEEL.NS,HEROMOTOCO.NS,CIPLA.NS,DRREDDY.NS,DIVISLAB.NS,APOLLOHOSP.NS,EICHERMOT.NS,BRITANNIA.NS,INDUSINDBK.NS,SBILIFE.NS,HDFCAMC.NS,M&M.NS,TATACONSUM.NS,SHRIRAMFIN.NS,ADANIENT.NS,TRENT.NS,BEL.NS,BPCL.NS,IOC.NS,^NSEI
2022-07-18 00:00:00+05:30,1106.5548095703125,1314.3240966796875,1391.96142578125,2863.0625,748.4456176757812,2463.7060546875,463.7102966308594,5967.19775390625,653.4559326171875,270.45941162109375,1841.0042724609375,1646.8961181640625,802.337646484375,8487.0771484375,857.43994140625,2215.38720703125,5886.2841796875,198.00970458984375,1807.0380859375,916.117919921875,2954.648681640625,682.56787109375,1223.5828857421875,539.1328735351562,448.1162109375,136.26177978515625,154.63973999023438,106.66604614257812,731.6708984375,1405.07958984375,135.57342529296875,578.9570922851562,2583.18310546875,939.1292114257812,893.219970703125,3628.52197265625,3901.5888671875,2950.800048828125,3663.630859375,825.9150390625,1170.0594482421875,1851.21630859375,1131.14208984375,774.6875610351562,268.44775390625,2420.201904296875,1205.9483642578125,81.61890411376953,139.2364044189453,60.91539764404297,16278.5
2022-07-19 00:00:00+05:30,1113.3387451171875,1314.8116455078125,1386.5894775390625,2873.10888671875,756.8316650390625,2477.647705078125,470.94549560546875,5973.25439453125,663.1635131835938,269.8182678222656,1830.3310546875,1648.9456787109375,801.7969360351562,8497.8515625,850.1553955078125,2219.100341796875,5988.072265625,198.44998168945312,1783.006103515625,915.8452758789062,2955.8720703125,698.6224365234375,1243.040283203125,532.3285522460938,446.2776184082031,136.09974670410156,156.7348175048828,105.02377319335938,740.8198852539062,1418.75341796875,136.43319702148438,577.8701171875,2567.828369140625,932.6246948242188,889.5800170898438,3642.886962890625,3973.845458984375,2990.837158203125,3675.76220703125,842.46142578125,1162.902587890625,1852.1751708984375,1153.3585205078125,767.7633056640625,267.3813171386719,2447.863525390625,1199.661865234375,81.84343719482422,139.5670623779297,61.64313507080078,16340.5498046875
2022-07-20 00:00:00+05:30,1143.4437255859375,1331.3924560546875,1415.691650390625,2957.734619140625,759.2068481445312,2512.91259765625,481.0179138183594,5981.57470703125,660.946044921875,273.1154479980469,1823.1492919921875,1658.6212158203125,826.7601928710938,8530.220703125,842.5794677734375,2248.80419921875,5991.171875,201.6054229736328,1806.232666015625,950.19970703125,2943.487060546875,703.7080688476562,1240.6380615234375,521.6998291015625,450.65045166015625,135.6136932373047,156.41856384277344,108.8420639038086,735.4293823242188,1418.2125244140625,136.25221252441406,583.3045043945312,2591.249755859375,952.8663940429688,891.75,3631.6279296875,4062.857421875,2959.06005859375,3715.40771484375,853.3306274414062,1178.9058837890625,1842.72998046875,1133.3297119140625,775.3214721679688,270.55169677734375,2447.66357421875,1206.896240234375,81.76324462890625,139.8095703125,61.94278335571289,16520.849609375
2022-07-21 00:00:00+05:30,1135.8145751953125,1327.198486328125,1432.135009765625,2969.41650390625,762.0183715820312,2515.7587890625,484.28082275390625,6171.13330078125,668.5346069335938,274.35186767578125,1796.0179443359375,1704.191162109375,833.1136474609375,8576.970703125,844.667724609375,2266.032958984375,6032.2021484375,202.53494262695312,1827.8536376953125,952.2743530273438,3001.887939453125,713.5302734375,1270.173828125,525.5737915039062,452.04180908203125,137.5904083251953,157.0115203857422,109.29369354248047,746.0125122070312,1440.789306640625,136.52369689941406,580.5379638671875,2610.54638671875,940.2456665039062,874.219970703125,3682.923828125,4102.19775390625,2994.238525390625,3741.805419921875,920.0987548828125,1161.51123046875,1845.9423828125,1142.5662841796875,798.044677734375,280.89886474609375,2492.001220703125,1217.922607421875,86.18980407714844,142.2786102294922,62.114013671875,16605.25
2022-07-22 00:00:00+05:30,1143.4893798828125,1358.1656494140625,1407.2835693359375,2963.529052734375,775.6397094726562,2547.7431640625,485.8413391113281,6162.615234375,669.0274047851562,275.26776123046875,1822.5009765625,1706.701416015625,829.32861328125,8610.072265625,849.3783569335938,2302.073974609375,6354.93212890625,200.99392700195312,1842.3096923828125,948.5398559570312,3003.160400390625,728.6873779296875,1273.949462890625,531.4345092773438,452.09149169921875,136.09974670410156,155.8256378173828,108.75994873046875,746.0125122070312,1496.61669921875,134.80413818359375,575.4988403320312,2632.36328125,943.7406616210938,874.7000122070312,3685.107666015625,4077.7333984375,3058.764404296875,3757.28515625,914.6156005859375,1157.932861328125,1823.599853515625,1148.351318359375,784.1474609375,287.47021484375,2495.8955078125,1241.072509765625,85.58035278320312,141.220458984375,61.77156066894531,16719.44921875
2022-07-25 00:00:00+05:30,1105.7095947265625,1362.1644287109375,1404.760986328125,2959.556884765625,776.4638061523438,2531.341064453125,489.71893310546875,6131.8427734375,668.5839233398438,275.7715148925781,1791.0302734375,1720.8936767578125,838.7010498046875,8405.9580078125,843.4050903320312,2305.885986328125,6280.35009765625,202.92630004882812,1819.859130859375,937.982177734375,3039.924072265625,725.2969360351562,1260.4949951171875,523.239501953125,446.7745056152344,134.73876953125,158.8298797607422,106.58393096923828,741.759521484375,1474.13818359375,135.84494018554688,578.5123901367188,2602.341796875,931.7994384765625,866.1099853515625,3663.318115234375,4141.5888671875,2999.583251953125,3771.308837890625,933.63671875,1138.0533447265625,1783.9010009765625,1104.3558349609375,787.9508666992188,287.5470886230469,2547.024169921875,1229.8966064453125,86.62283325195312,139.8316192626953,61.7287483215332,16631.0
2022-07-26 00:00:00+05:30,1106.2120361328125,1359.3848876953125,1355.7586669921875,2912.033935546875,772.0040893554688,2457.53125,486.314208984375,6168.72119140625,674.2013549804688,277.0079345703125,1757.165771484375,1690.771240234375,823.2455444335938,8312.6025390625,842.7252197265625,2270.58740234375,6296.83056640625,198.2298583984375,1795.793212890625,921.4769897460938,3043.399658203125,704.4559326171875,1329.7598876953125,519.0675048828125,438.4263610839844,135.51649475097656,159.9367218017578,105.27010345458984,740.9187622070312,1490.222412109375,135.75442504882812,590.6162109375,2567.415771484375,927.819091796875,842.4000244140625,3578.584716796875,4062.807861328125,2937.97265625,3694.881103515625,933.2000122070312,1131.3441162109375,1785.7708740234375,1104.501708984375,771.274169921875,284.0596008300781,2556.111328125,1228.848876953125,85.61243438720703,140.40480041503906,61.343482971191406,16483.849609375
2022-07-27 00:00:00+05:30,1105.1614990234375,1369.7723388671875,1374.3505859375,2980.211181640625,776.0759887695312,2491.1552734375,499.5549621582031,6298.60498046875,665.1345825195312,278.5649108886719,1749.6846923828125,1734.603271484375,836.7184448242188,8441.544921875,868.3182373046875,2280.835693359375,6430.3505859375,198.939208984375,1798.9366455078125,929.1303100585938,3119.325927734375,716.920654296875,1329.16552734375,517.776123046875,441.3084716796875,136.52101135253906,160.8458709716797,105.59857177734375,752.3426513671875,1521.7021484375,135.48291015625,595.5071411132812,2583.0107421875,945.6337280273438,857.2100219726562,3675.110595703125,4078.030517578125,2971.110107421875,3740.88330078125,950.8624877929688,1142.4268798828125,1827.8668212890625,1106.5435791015625,781.7581176757812,278.7659606933594,2545.12646484375,1251.6995849609375,87.61723327636719,143.1163330078125,61.7287483215332,16641.80078125
2022-07-28 00:00:00+05:30,1122.4752197265625,1381.915283203125,1417.6536865234375,3047.1728515625,789.7457275390625,2527.964111328125,503.57452392578125,6968.46044921875,657.2009887695312,277.923828125,1823.8973388671875,1739.04443359375,852.6246337890625,8502.9208984375,869.143798828125,2311.628662109375,6367.2802734375,203.51336669921875,1854.2867431640625,957.115234375,3203.866943359375,723.8510131835938,1462.510986328125,528.0571899414062,439.51959228515625,138.82174682617188,160.3715362548828,106.95345306396484,756.1505737304688,1525.39111328125,136.07118225097656,609.3400268554688,2581.29345703125,939.226318359375,852.010009765625,3736.4521484375,4142.18212890625,2967.806396484375,3755.2470703125,987.6431884765625,1184.273193359375,1865.21630859375,1117.287109375,786.6343383789062,280.7162780761719,2546.82421875,1256.0902099609375,87.36061096191406,143.75563049316406,61.68593978881836,16929.599609375
2022-07-29 00:00:00+05:30,1146.3902587890625,1398.83740234375,1447.8304443359375,3085.864013671875,793.6236572265625,2544.655517578125,499.69677734375,7098.93505859375,668.1404418945312,277.5574645996094,1805.7930908203125,1745.609619140625,854.6973266601562,8554.107421875,916.1049194335938,2328.857177734375,6439.6484375,207.28033447265625,1878.2216796875,966.935302734375,3263.932373046875,722.704345703125,1503.0191650390625,551.7979125976562,446.82421875,138.65972900390625,167.01251220703125,110.1558837890625,755.3593139648438,1547.4268798828125,138.42425537109375,622.0860595703125,2615.96533203125,948.885986328125,818.0700073242188,3718.981201171875,4163.72998046875,3006.142578125,3785.381103515625,1012.6812133789062,1286.603271484375,1867.2779541015625,1132.162841796875,791.5593872070312,265.1139831542969,2565.597900390625,1265.8690185546875,88.27478790283203,145.6294403076172,62.456478118896484,17158.25
