Date,RELIANCE.NS,HDFCBANK.NS,INFY.NS,TCS.NS,ICICIBANK.NS,HINDUNILVR.NS,SBIN.NS,BAJFINANCE.NS,BHARTIARTL.NS,ITC.NS,KOTAKBANK.NS,LT.NS,HCLTECH.NS,MARUTI.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS,NESTLEIND.NS,TECHM.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJFINSV.NS,HDFCLIFE.NS,TATAMOTORS.NS,POWERGRID.NS,COALINDIA.NS,ONGC.NS,ADANIPORTS.NS,GRASIM.NS,NTPC.NS,JSWSTEEL.NS,HEROMOTOCO.NS,CIPLA.NS,DRREDDY.NS,DIVISLAB.NS,APOLLOHOSP.NS,EICHERMOT.NS,BRITANNIA.NS,INDUSINDBK.NS,SBILIFE.NS,HDFCAMC.NS,M&M.NS,TATACONSUM.NS,SHRIRAMFIN.NS,ADANIENT.NS,TRENT.NS,BEL.NS,BPCL.NS,IOC.NS
2020-07-13 00:00:00+05:30,0.0016347877,0.0001403577,0.0007616284,0.0006316164,0.0024227966,0.0016274808,0.0034988872,0.0047811656,0.0025678352,0.001938916,-0.00082941557,0.0014983233,0.0019718967,0.001305618,0.0019169841,0.0029201522,0.0016058029,0.0015031786,-2.5835825e-05,0.0014511439,0.0029028936,0.0022017322,0.0035817516,0.00018668843,0.003387547,0.0013924761,0.003056544,0.0019068515,0.0033610757,0.0011580151,0.003328095,0.0017260123,0.001108537,0.0005176108,0.0020124486,0.0015635446,0.0041640764,0.0004223674,0.002566914,0.0074667544,-0.00093062967,0.0031234727,0.0029704792,0.0018261957,0.0041816337,0.008050192,0.003234748,0.0033991693,0.0019584668,0.0020280734
2020-07-14 00:00:00+05:30,0.0014486882,-0.00024794159,0.00054882874,0.00059336785,0.0023291907,0.0014177528,0.0029683127,0.004509716,0.00226855,0.0016341935,-0.0010658158,0.0007996978,0.001998721,0.0011598691,0.0016608691,0.0028137548,0.0013974599,0.0014862231,0.00015880626,0.0011532604,0.002721589,0.0022879043,0.003495062,-8.9464476e-05,0.002931287,0.00095967733,0.0026286866,0.0011978314,0.0025554022,0.0011621907,0.0024146105,0.0014500278,0.0009818928,0.0003897443,0.0018005088,0.0015320427,0.0040959115,0.00049263285,0.0022000922,0.0062539973,-0.0012494428,0.0026537802,0.002738157,0.0015574727,0.0034875777,0.0075761103,0.0027884196,0.002600229,0.001942794,0.0019326005
2020-07-15 00:00:00+05:30,0.0013146537,-0.00024360369,0.00061604776,0.00050859456,0.0023430176,0.0013067441,0.0027510219,0.00444992,0.0022205145,0.0017301212,-0.0012821994,0.0006407336,0.0021114512,0.001244454,0.0015722738,0.0029363008,0.0014049298,0.0018063327,0.00038827283,0.0011261025,0.0028503651,0.0025160147,0.0035693261,-0.00027448672,0.0028215265,0.00053710927,0.0025809933,0.00089285366,0.002178203,0.0012663737,0.0021176105,0.0014309349,0.0007928017,0.00019099221,0.0018161412,0.0013345951,0.00418373,0.0005434348,0.002124696,0.00592508,-0.001439074,0.0026056867,0.0026567956,0.0015273603,0.0032153446,0.0076961378,0.0025499095,0.0023502267,0.0019711603,0.0017722361
2020-07-16 00:00:00+05:30,0.0011420024,-0.00044788793,0.0005547237,0.0003315824,0.002288687,0.0010530036,0.0022715041,0.0042450083,0.0022399651,0.0013974669,-0.0014338606,0.00026169413,0.0023060616,0.0012418582,0.0013930452,0.0027106737,0.0012382257,0.0017941585,0.0008071276,0.0011814943,0.0028416088,0.0026790602,0.003419054,-0.0006366476,0.002502923,0.0004135539,0.0023651666,0.000718686,0.001419416,0.0015414008,0.0018212993,0.0012688056,0.00078785623,0.00020342202,0.0020441706,0.0015260753,0.004261852,0.00055873225,0.002067096,0.00525231,-0.0014354205,0.0020886043,0.0025879585,0.0013166233,0.002729704,0.0068502584,0.0022226989,0.0017659981,0.0021981325,0.0015541792
2020-07-17 00:00:00+05:30,0.0013055984,-0.00046409562,0.00056118664,0.0004410658,0.002569001,0.0010912046,0.0023244463,0.0043190243,0.0021536453,0.0012183329,-0.0014402686,0.00021126181,0.0023141021,0.0011602818,0.0014365313,0.0025412035,0.0012672547,0.0018991543,0.0009318914,0.001165758,0.0027218482,0.003016322,0.0033395798,-0.0006596265,0.0026548386,0.00069619983,0.0021987413,0.0008809357,0.0012806687,0.0016272115,0.0017009339,0.0013287247,0.0009793295,0.00033019492,0.0021667676,0.0018429987,0.004399119,0.00064301584,0.002177384,0.005421214,-0.0012438635,0.0019974082,0.002537558,0.0011585978,0.0024488228,0.0067328587,0.0022528255,0.0017274634,0.002272777,0.00162707
2020-07-20 00:00:00+05:30,0.0016007108,-0.00034503848,0.00065365544,0.00059234817,0.0028981087,0.0012887679,0.0029659783,0.0045797992,0.0021982228,0.0015210127,-0.0011044416,0.00045158077,0.0022690555,0.0014761187,0.0017426921,0.0026349612,0.0013031435,0.0020972972,0.0010425473,0.0013329285,0.0028421367,0.0032920989,0.0035816738,-0.00028647514,0.003162595,0.0012315854,0.0026402913,0.0009808992,0.0020886236,0.0017986916,0.0021321212,0.0017681967,0.0010675278,0.0002134521,0.0023452137,0.0021542932,0.0044457475,0.00086299726,0.002431742,0.006043194,-0.0012503398,0.0025381201,0.002564942,0.0014399401,0.0030080231,0.0071571427,0.0027751485,0.0021667655,0.0021389336,0.0016895003
2020-07-21 00:00:00+05:30,0.0017545959,-0.00019435066,0.00080660766,0.00071553385,0.0030499385,0.0013614636,0.0032865198,0.0047329944,0.0023253937,0.00171169,-0.00077592424,0.0006605472,0.0023788272,0.0016422932,0.0017154057,0.0027151594,0.0014509879,0.001996858,0.0010485003,0.001533521,0.0028839265,0.0029997518,0.0036805,0.00016000387,0.003345044,0.0016941003,0.0027834934,0.0014591997,0.002630577,0.001900729,0.002521462,0.0020383664,0.0012143458,0.0003394376,0.0023941726,0.0023796454,0.0043263403,0.0010417226,0.0025178134,0.0063019125,-0.0011316965,0.0030964233,0.0026401295,0.0015425963,0.0035130156,0.007082987,0.0028633163,0.0028336241,0.0020609053,0.0020283072
2020-07-22 00:00:00+05:30,0.0018761257,-0.00026684042,0.0011156471,0.0008418441,0.0027660124,0.0012662323,0.0032884052,0.0046916455,0.0023211068,0.0017608271,-0.0004361553,0.00070795557,0.0023054292,0.0018660579,0.0017277473,0.0024979245,0.0014188433,0.0016172023,0.001121845,0.0016456448,0.0030471603,0.0031433806,0.0033540826,0.00015744253,0.0031131408,0.0019248191,0.0028415986,0.0015880864,0.0025945539,0.0019234569,0.0027368064,0.00226568,0.0011738166,3.950342e-05,0.002051925,0.002830138,0.0041088536,0.0011040387,0.0024898266,0.006836211,-0.001181739,0.0027372197,0.0026177906,0.0017118986,0.003614879,0.006569865,0.0028811162,0.0033550186,0.0019063723,0.0020945894
2020-07-23 00:00:00+05:30,0.0021565277,-0.00014035634,0.00151962,0.0011044199,0.0024454761,0.0015534896,0.0035112025,0.00508246,0.00265615,0.002126287,-0.00030978463,0.0012098114,0.0024616972,0.0021985201,0.0018870997,0.0024710214,0.0017610248,0.0014322721,0.001119143,0.002085206,0.003356404,0.0029894956,0.0034529865,0.0003415134,0.0034533213,0.0024501514,0.0033812467,0.002415675,0.0030119477,0.002046173,0.0034542794,0.00257721,0.0013839127,-7.004646e-05,0.0019316153,0.0032432033,0.004187964,0.0013180717,0.0028055012,0.007890228,-0.00092501077,0.0029509482,0.0028550732,0.0020680919,0.004409907,0.006853968,0.0032585943,0.003990145,0.0023355447,0.0022015565
2020-07-24 00:00:00+05:30,0.0022103756,-0.00018490676,0.0017473559,0.0010598362,0.0022237715,0.0015760937,0.0037340897,0.0052619018,0.0028677376,0.0023847416,-0.00018061302,0.0012274868,0.0027551516,0.0020623952,0.0017949211,0.0026492928,0.0018591132,0.0017016392,0.0010810219,0.0021759286,0.0035685403,0.003177332,0.0035669433,0.0004421177,0.003290672,0.0025008742,0.0035958672,0.0027624287,0.0030851236,0.0019196604,0.0037770323,0.002518512,0.0013065299,-7.6133256e-05,0.0019511321,0.0031496852,0.004029636,0.0013432321,0.0028076125,0.0088838255,-0.0007962246,0.0029465628,0.0030437051,0.002224552,0.0044510313,0.006868527,0.0035206438,0.004216311,0.0027743212,0.0021438764
2020-07-27 00:00:00+05:30,0.0018248572,-0.00042274475,0.0014677576,0.00088417553,0.0017763055,0.0014497436,0.0031738717,0.005032175,0.0027050716,0.0021937795,-0.00072890247,0.0007559586,0.0025189065,0.0017542387,0.0014624695,0.0025376943,0.0016835155,0.0015360048,0.00090704084,0.0017483066,0.003423636,0.0031225407,0.003317345,2.2236774e-05,0.0026733747,0.0020506692,0.0029839058,0.0022263718,0.0021629292,0.0015151077,0.003034774,0.0020807034,0.0009362076,-7.187125e-05,0.0018222401,0.0026786947,0.0038685885,0.0011896563,0.002498089,0.008039338,-0.00097077974,0.0024980286,0.002948867,0.0019650077,0.004001745,0.005921229,0.0031668746,0.0038011973,0.0028358516,0.0018633894
2020-07-28 00:00:00+05:30,0.0015534798,-0.0007436161,0.001206537,0.00088833616,0.001707985,0.0012007931,0.0029901897,0.004728192,0.002466654,0.0018715947,-0.0007154374,0.0004333234,0.0023892538,0.0016707255,0.0012998295,0.0025390913,0.001452014,0.0015725506,0.0010417046,0.0014068182,0.00331571,0.0032677222,0.0031409275,-0.00032474895,0.0023655868,0.0015078546,0.0025772515,0.0013887346,0.0016898714,0.0015524564,0.0025198057,0.0021980538,0.0007793349,-0.000103361366,0.0019865206,0.002670343,0.0039615156,0.0011559122,0.002318276,0.0071161757,-0.0011535918,0.0020889314,0.0027825246,0.0016988924,0.003612165,0.0056132935,0.0029199852,0.003732895,0.0026629604,0.002061916
2020-07-29 00:00:00+05:30,0.0012489322,-0.0009879858,0.00075741444,0.0008316022,0.0018831163,0.0008567919,0.0028374684,0.0042244876,0.0020902855,0.0014728446,-0.00064936915,0.00012498535,0.0022196304,0.0014232673,0.0012309444,0.0025329473,0.0011552158,0.0015073788,0.001013641,0.001212896,0.0029391546,0.0029788772,0.0029943546,-0.0006584955,0.0026208067,0.0012154595,0.0024655287,0.00079964905,0.0017348242,0.0017622616,0.002145049,0.0022065241,0.00084268325,-0.00010836079,0.0021647126,0.0026284722,0.0038940923,0.0010551503,0.0019750998,0.005681533,-0.0011580896,0.0018042162,0.0024566483,0.0014920555,0.002999071,0.005558705,0.0025312298,0.0031751718,0.002621581,0.0022158935
2020-07-30 00:00:00+05:30,0.0015146363,-0.00060742284,0.00077140797,0.00082927616,0.0023615672,0.0010841909,0.0030113638,0.0041991915,0.002231117,0.0015829472,-0.0006410961,0.00058790995,0.002366629,0.0012301846,0.001568115,0.002848369,0.0012127652,0.0017265998,0.0009849794,0.0013832847,0.0029679541,0.002646515,0.003147132,-0.00057955284,0.0033612815,0.0012260453,0.0027178777,0.0014197788,0.002601876,0.0021499514,0.0025478597,0.0025592619,0.001057953,-9.82932e-05,0.0025773018,0.0023205634,0.004130485,0.0010949302,0.002028768,0.006101421,-0.0008462275,0.0027422106,0.0025378545,0.0016047143,0.002869289,0.006630018,0.00286753,0.0030348233,0.0028287307,0.0022500437
2020-07-31 00:00:00+05:30,0.0017285143,-0.00046644415,0.000861412,0.0008178057,0.0026361814,0.0012909916,0.0029483808,0.0042011845,0.0024933468,0.0017340354,-0.00077068445,0.0006044972,0.0025912784,0.0010411682,0.0015701217,0.003151174,0.0012190426,0.0022173035,0.0011632064,0.0014544536,0.003074595,0.0029078436,0.0033460509,-0.00043153376,0.0035068141,0.0010819396,0.00275802,0.0015991055,0.002800611,0.0022981318,0.00251129,0.0024473907,0.0012557235,0.00014505375,0.0027352583,0.0020649228,0.0045469645,0.0010134896,0.0020548694,0.0063132024,-0.0006405837,0.0030782102,0.0027065608,0.0016382444,0.0028486913,0.0072201705,0.0031225241,0.0027926613,0.0032870017,0.0022232402
2020-08-03 00:00:00+05:30,0.0020018278,-0.0002505167,0.00087179354,0.0009819878,0.0029760667,0.0015600735,0.003118161,0.0044208113,0.0026790246,0.0018825964,-0.00071922893,0.00094323885,0.002835779,0.0011187914,0.0019016659,0.0032924463,0.0012699172,0.0025112978,0.0011738838,0.0015672779,0.0030515036,0.0029423814,0.0036072913,-0.00021338699,0.003966142,0.0012822195,0.0028722645,0.0021254194,0.0033089966,0.002488119,0.002795025,0.0025003043,0.0014908804,0.00042890228,0.002828021,0.0020868315,0.0047773174,0.0011422549,0.002258931,0.007274234,-0.00052075344,0.003759586,0.0027960083,0.0017354488,0.0030907067,0.008245209,0.0036039036,0.0027976658,0.00360366,0.002210897
2020-08-04 00:00:00+05:30,0.0021478462,-0.0001360516,0.0009088901,0.0009325964,0.0028117124,0.0015495655,0.0033769016,0.0044651967,0.0028511903,0.0018313882,-0.00061232824,0.0011764725,0.002784648,0.0010355044,0.0020127199,0.0031177294,0.001203317,0.0024783476,0.0013108363,0.0015584148,0.0030896175,0.002830254,0.0036181172,-0.00016724951,0.0040423013,0.0012153708,0.002850492,0.0021018172,0.0033100178,0.0025177526,0.0029769656,0.0026241562,0.0015913167,0.0005649741,0.0029286325,0.0018155174,0.0047319755,0.0010346808,0.002270242,0.007661912,-0.00036461136,0.0041657053,0.0028308008,0.0018287123,0.0031295724,0.008407925,0.0040138573,0.0030766388,0.0033551648,0.00197966
2020-08-05 00:00:00+05:30,0.002231519,-3.0035766e-05,0.000857039,0.0008621847,0.0027471373,0.0017246618,0.0038091037,0.004635528,0.00291475,0.001868944,-0.00065926125,0.0014492953,0.0026015202,0.00083658483,0.0020577773,0.0030783003,0.001246241,0.0024106184,0.0013054161,0.0016073497,0.0031879302,0.0030627118,0.003883196,0.00011707307,0.004019351,0.0014915258,0.0033348142,0.0019152462,0.0034736206,0.00231229,0.003545814,0.0025723872,0.0017391646,0.00063474104,0.0026986862,0.0018722294,0.004638339,0.00083179004,0.002326334,0.007877131,-0.00032282574,0.0042189206,0.0029221533,0.0019889905,0.0037694513,0.008390707,0.0042215222,0.0029662433,0.0033461836,0.0017286591
2020-08-06 00:00:00+05:30,0.002236984,-3.399789e-05,0.00072847324,0.0007675707,0.0026921108,0.0016726642,0.0039918427,0.0046069147,0.0027908713,0.001781871,-0.00046154833,0.0013284147,0.0023360827,0.0006506634,0.0020691336,0.0030305698,0.0011873788,0.0021642281,0.0012697413,0.0015765065,0.0030798747,0.0028486615,0.0037561639,5.1708874e-05,0.004035039,0.0015287218,0.003424778,0.0018983849,0.0033183827,0.002096453,0.0035797895,0.0023288652,0.0018384185,0.00063207885,0.002567638,0.0017813351,0.0043509128,0.00069260405,0.0021521226,0.007443908,-0.00036027186,0.0041044224,0.0027393072,0.0020383026,0.0037151221,0.008406627,0.0039809374,0.0029182557,0.0029773125,0.0016288421
2020-08-07 00:00:00+05:30,0.0021852807,-2.1813115e-05,0.0004914915,0.00067859166,0.002516121,0.0016928889,0.003855372,0.004474467,0.0028432624,0.0016915867,-0.00048987893,0.0014523066,0.0021086596,0.00047507125,0.002025886,0.0028918295,0.0010208135,0.0020001747,0.0010670172,0.0014168386,0.0029942433,0.002606103,0.0037827867,-2.5337711e-05,0.0040038466,0.0014395859,0.0036537554,0.0016132166,0.003535542,0.0020567018,0.0036540579,0.002321463,0.0016870473,0.000728724,0.0025270216,0.0015603987,0.004295779,0.0004739785,0.002229016,0.0071860487,-0.0005467507,0.0041816435,0.0027251812,0.002058335,0.0041982513,0.007830106,0.004071382,0.0025836031,0.0028505314,0.0015254561
2020-08-10 00:00:00+05:30,0.0021098666,0.00012436,0.0004153107,0.0005053594,0.0022181459,0.0016760215,0.0039951946,0.0043740044,0.0028374437,0.0017492553,-0.0004928575,0.0016499239,0.0018178655,0.00027682382,0.0020285412,0.002797152,0.0010488069,0.001882563,0.0006679189,0.0012472417,0.002897863,0.0022904489,0.003776488,6.9445356e-05,0.0039153327,0.0012299246,0.0039845584,0.0012529991,0.0040696305,0.0018912667,0.0038482812,0.0023416549,0.0013830583,0.0007356857,0.0023852855,0.0010559171,0.004006458,0.00015351942,0.0022690785,0.0071408595,-0.00069774874,0.00425641,0.0026875099,0.002166689,0.0046095224,0.0072436007,0.004123207,0.0024347287,0.0025333257,0.0013946147
2020-08-11 00:00:00+05:30,0.002124724,-1.8422379e-06,0.00035528152,0.0003247026,0.0019387053,0.0016711507,0.003831774,0.004338836,0.0030789424,0.0016861429,-0.0006599649,0.0014948059,0.0019501548,8.6543e-05,0.0020487441,0.00294207,0.00091813033,0.0018746741,0.00056203635,0.001047502,0.0028723706,0.0024687967,0.0037171044,2.3527426e-05,0.003527136,0.0012921207,0.003693694,0.0011199961,0.0035836236,0.0017937516,0.003760748,0.001846476,0.0013199733,0.00071408815,0.0024439374,0.00085042126,0.00404742,0.00020027558,0.002330783,0.007298088,-0.0008727392,0.004078224,0.0027211807,0.0021138226,0.0043401956,0.0070156013,0.0042073065,0.0019260492,0.0023046026,0.0011273816
2020-08-12 00:00:00+05:30,0.0022555357,-2.005033e-05,0.0006081423,0.00038947532,0.0017260902,0.0018225901,0.004028609,0.004516806,0.003185159,0.0017530462,-0.00043633292,0.001584954,0.0020390614,0.00047133086,0.0022604342,0.0030397798,0.0011250682,0.0017484529,0.00051917444,0.0011887229,0.0029790814,0.0024307224,0.003682644,0.00026731423,0.0033319204,0.0015864806,0.0036263838,0.0012921864,0.0035306318,0.0017924861,0.004039661,0.0017523699,0.0014539155,0.0006274669,0.0023753673,0.0012465084,0.0041992646,0.00034703923,0.002512061,0.0077781593,-0.0008367176,0.0037760972,0.0027757015,0.0021497735,0.0045711426,0.0070213815,0.0042196736,0.0024385653,0.002096965,0.0013122727
2020-08-13 00:00:00+05:30,0.0021531582,-0.00015882416,0.0006341644,0.0005118665,0.0015631722,0.0016705153,0.003839615,0.004582916,0.0032127264,0.0016637024,-0.0004912111,0.0016492279,0.0020339852,0.0005252205,0.0021834648,0.0028756922,0.0011184488,0.0016479827,0.0005984505,0.0012338912,0.0029073963,0.0023618622,0.0036317701,0.00023039759,0.0030297742,0.001657513,0.0032963667,0.0012016601,0.0030859276,0.0016911938,0.003985693,0.0017622445,0.0014432813,0.0005212791,0.0023920597,0.0015194308,0.0042634425,0.0004400923,0.0025044663,0.007967213,-0.0007479891,0.0036066328,0.0027850717,0.0020261793,0.0046069403,0.0073006316,0.004223177,0.0026008778,0.0020320003,0.0015008064
2020-08-14 00:00:00+05:30,0.0019066001,-2.4437953e-05,0.00063297176,0.0004540187,0.0015914182,0.0014195467,0.0037748364,0.004540002,0.0031769455,0.0016144417,-0.0005127169,0.0019193433,0.0018582598,0.0003183741,0.0020559726,0.002662682,0.0010445451,0.0015864453,0.0005828747,0.0012480032,0.0028439895,0.0022667882,0.003434801,3.7139147e-05,0.002838652,0.0016200255,0.0032598441,0.0009601012,0.0031808736,0.0017543474,0.004235365,0.0018529472,0.0012779926,0.0003259079,0.0024084616,0.001485065,0.0041188993,0.00044503473,0.0024466617,0.007705916,-0.00074871455,0.0037380022,0.0027266347,0.0020660167,0.0047180895,0.0072197374,0.0041350415,0.0024337834,0.0019240234,0.0013698296
